rowid,group,estimate,conf.low,conf.high,ImpositionH,Power,Intimate,Kin,StanceH,StanceS,Speaker,PronTypeSimple
30,Qing,0.0565345137120516,0.0022389707924965066,0.48065267451461197,,Speaker,Y,Yes,Neg,,?,Qing
31,Qing,0.949634415588207,0.18760927447181,0.9983784757696188,,Speaker,Y,Yes,Q,Pos,?,Qing
32,Qing,0.8982136810530448,0.06714952654683533,0.9989247310914178,,Speaker,Y,Yes,Q,Q,?,Qing
33,Qing,0.4957732542661335,0.031304072984072534,0.90673475567947,,Speaker,Y,Yes,Q,,?,Qing
34,Qing,0.5044506454775668,0.014375055039956433,0.9775721782477512,,Speaker,Y,Yes,,Pos,?,Qing
35,Qing,0.47769838049075153,0.0038162922170989267,0.992085202125416,,Speaker,Y,Yes,,Q,?,Qing
36,Qing,0.06301237109461427,0.0024164740285425347,0.4692557449351128,,Speaker,Y,Yes,,,?,Qing
37,Qing,0.7726733317678554,0.08039700375421795,0.9859853134817879,,Speaker,Y,,Pos,Pos,?,Qing
38,Qing,0.7293347475776472,0.03257155966747776,0.9960445951068765,,Speaker,Y,,Pos,Q,?,Qing
39,Qing,0.303460214600806,0.06409974654351842,0.67368454279313,,Speaker,Y,,Pos,,?,Qing
40,Qing,0.9709340600752305,0.6509030373568416,0.9983529363540065,,Speaker,Y,,Neg,Pos,?,Qing
41,Qing,0.9446869198204606,0.26352993333598285,0.9991757350381489,,Speaker,Y,,Neg,Q,?,Qing
42,Qing,0.7125151058678922,0.32735051534500187,0.9134496834837751,,Speaker,Y,,Neg,,?,Qing
43,Qing,0.9904466075216027,0.7124245086354045,0.999568936034814,,Speaker,Y,,Q,Pos,?,Qing
44,Qing,0.9803836028128949,0.4883029377971741,0.999762438689324,,Speaker,Y,,Q,Q,?,Qing
45,Qing,0.8603423773793412,0.46226802826300356,0.9768982768750889,,Speaker,Y,,Q,,?,Qing
46,Qing,0.9355240306552026,0.36904517801360115,0.9960794507660163,,Speaker,Y,,,Pos,?,Qing
47,Qing,0.9125628311591805,0.14598824787712927,0.9987560391931497,,Speaker,Y,,,Q,?,Qing
48,Qing,0.6434589987292708,0.256793975471444,0.8778547188989454,,Speaker,Y,,,,?,Qing
49,Qing,0.08930987558701577,0.001390396971896018,0.7259581630462624,,Speaker,N,Yes,Pos,Pos,?,Qing
50,Qing,0.03926437635041277,2.8909059632684244e-4,0.8165826104332706,,Speaker,N,Yes,Pos,Q,?,Qing
51,Qing,0.004478156665931685,1.738863695937859e-4,0.03986196516906266,,Speaker,N,Yes,Pos,,?,Qing
52,Qing,0.08356322998400303,9.551806003780754e-4,0.806096941869453,,Speaker,N,Yes,Neg,Pos,?,Qing
53,Qing,0.07130234653745365,2.4015143402318095e-4,0.9076167451495806,,Speaker,N,Yes,Neg,Q,?,Qing
54,Qing,0.005579275171672099,1.4062171776439188e-4,0.0768862150128515,,Speaker,N,Yes,Neg,,?,Qing
55,Qing,0.6132240850052161,0.019629482018464976,0.9792827991071276,,Speaker,N,Yes,Q,Pos,?,Qing
56,Qing,0.381235471333766,0.005285526579695373,0.9841275922172307,,Speaker,N,Yes,Q,Q,?,Qing
57,Qing,0.060656659463385526,0.002218314500971603,0.40343602511884863,,Speaker,N,Yes,Q,,?,Qing
58,Qing,0.09217414377254882,0.0011824202333636,0.8014802761229742,,Speaker,N,Yes,,Pos,?,Qing
59,Qing,0.07156995197450997,3.031528499618976e-4,0.8988360561559882,,Speaker,N,Yes,,Q,?,Qing
60,Qing,0.006145073528531565,1.6282043019614522e-4,0.07187850685369314,,Speaker,N,Yes,,,?,Qing
61,Qing,0.574776913428596,0.10745405848516112,0.9526179176219484,,Speaker,N,,Pos,Pos,?,Qing
62,Qing,0.27583911175157816,0.00965545796770318,0.9648692973555961,,Speaker,N,,Pos,Q,?,Qing
63,Qing,0.03654383455111096,0.006205940591118137,0.1583762609164773,,Speaker,N,,Pos,,?,Qing
64,Qing,0.8232933899280386,0.2681459804298708,0.9854858733737827,,Speaker,N,,Neg,Pos,?,Qing
65,Qing,0.5975822041852743,0.03599067377788384,0.9885925398304446,,Speaker,N,,Neg,Q,?,Qing
66,Qing,0.13459816761273763,0.028381383635808773,0.38962058045293896,,Speaker,N,,Neg,,?,Qing
67,Qing,0.9457893475155186,0.5556165356248004,0.9964830969924415,,Speaker,N,,Q,Pos,?,Qing
68,Qing,0.8273892740301486,0.11616461895214826,0.9972909468825646,,Speaker,N,,Q,Q,?,Qing
69,Qing,0.3067377620854833,0.0593867336769747,0.7307505474265108,,Speaker,N,,Q,,?,Qing
70,Qing,0.8061889252884749,0.27807534920350324,0.9816981152222266,,Speaker,N,,,Pos,?,Qing
71,Qing,0.5569218156267004,0.03209016495991292,0.9875116963319414,,Speaker,N,,,Q,?,Qing
72,Qing,0.12134566894077453,0.02685517787653651,0.36199218157734336,,Speaker,N,,,,?,Qing
73,Qing,0.7481988688694103,0.07334542909007426,0.9853215545896447,,Equal,/,Yes,Pos,Pos,?,Qing
74,Qing,0.5222368635973568,0.014203099651512794,0.9888696485452667,,Equal,/,Yes,Pos,Q,?,Qing
75,Qing,0.10274958528627434,0.00830298533034029,0.4412318759273416,,Equal,/,Yes,Pos,,?,Qing
76,Qing,0.8244190090367589,0.062172526248873254,0.9931840657773118,,Equal,/,Yes,Neg,Pos,?,Qing
77,Qing,0.7094761672194367,0.017384694044533053,0.9956981597089378,,Equal,/,Yes,Neg,Q,?,Qing
78,Qing,0.19211818585472695,0.009738519118609073,0.6624801446312879,,Equal,/,Yes,Neg,,?,Qing
79,Qing,0.9775818705821109,0.4948354047413528,0.9990853101202162,,Equal,/,Yes,Q,Pos,?,Qing
80,Qing,0.9312778007760865,0.19054223145895263,0.9992206554540511,,Equal,/,Yes,Q,Q,?,Qing
81,Qing,0.5903049858481667,0.09002979178479092,0.9278312177280877,,Equal,/,Yes,Q,,?,Qing
82,Qing,0.8208003788190827,0.07023890766770656,0.9918852644328181,,Equal,/,Yes,,Pos,?,Qing
83,Qing,0.7007563275785811,0.01890702846557153,0.9951123758491044,,Equal,/,Yes,,Q,?,Qing
84,Qing,0.19576678575231116,0.010441842682897263,0.6485446783940273,,Equal,/,Yes,,,?,Qing
85,Qing,0.9522993966172955,0.598680834097737,0.9970946202543535,,Equal,/,,Pos,Pos,?,Qing
86,Qing,0.8489203389381028,0.1402764289203144,0.9975132200488934,,Equal,/,,Pos,Q,?,Qing
87,Qing,0.360032271274198,0.08792169413156307,0.7464701868303933,,Equal,/,,Pos,,?,Qing
88,Qing,0.9887986579328285,0.8840681152220153,0.9993074833795533,,Equal,/,,Neg,Pos,?,Qing
89,Qing,0.9620583843799599,0.4395330914076179,0.9994038478173076,,Equal,/,,Neg,Q,?,Qing
90,Qing,0.7073563302465193,0.3378475215523934,0.9194045580993351,,Equal,/,,Neg,,?,Qing
91,Qing,0.9964827376180897,0.9457461395889981,0.9998238279480013,,Equal,/,,Q,Pos,?,Qing
92,Qing,0.9868457947463805,0.6928576178055758,0.9998307132998805,,Equal,/,,Q,Q,?,Qing
93,Qing,0.8665625131121356,0.500522204651844,0.9796383655705629,,Equal,/,,Q,,?,Qing
94,Qing,0.9862168320394451,0.8654486696569953,0.9990701307075933,,Equal,/,,,Pos,?,Qing
95,Qing,0.9562242988286718,0.385970122173044,0.9992920840235865,,Equal,/,,,Q,?,Qing
96,Qing,0.6871878584290716,0.3171133328349257,0.902786273788954,,Equal,/,,,,?,Qing
97,Qing,0.8439635551790019,0.15951518254318817,0.9908709500745911,,Equal,Y,Yes,Pos,Pos,?,Qing
98,Qing,0.6396910010894966,0.02733054030610443,0.9936425868535317,,Equal,Y,Yes,Pos,Q,?,Qing
99,Qing,0.1626023494576817,0.0184952622310363,0.5616700695136848,,Equal,Y,Yes,Pos,,?,Qing
100,Qing,0.9040033758973443,0.1382535310011033,0.9958350947887455,,Equal,Y,Yes,Neg,Pos,?,Qing
101,Qing,0.8257179959436999,0.038722078560784016,0.9974311224771489,,Equal,Y,Yes,Neg,Q,?,Qing
102,Qing,0.3198595699370982,0.023507776120087774,0.7700553245301416,,Equal,Y,Yes,Neg,,?,Qing
103,Qing,0.986593139918591,0.6998459072445044,0.9994693278887883,,Equal,Y,Yes,Q,Pos,?,Qing
104,Qing,0.9561666529317732,0.2881767047123334,0.9994823887457159,,Equal,Y,Yes,Q,Q,?,Qing
105,Qing,0.6949690502220306,0.1562064537746603,0.9525882828659834,,Equal,Y,Yes,Q,,?,Qing
106,Qing,0.9048267342655734,0.1684222038565241,0.9953440922833587,,Equal,Y,Yes,,Pos,?,Qing
107,Qing,0.8154203532526464,0.04110632824754564,0.9973261173532522,,Equal,Y,Yes,,Q,?,Qing
108,Qing,0.3134671144373957,0.02508001258889353,0.7543321978372779,,Equal,Y,Yes,,,?,Qing
109,Qing,0.9664243316655354,0.7050659436054575,0.9977872046118236,,Equal,Y,,Pos,Pos,?,Qing
110,Qing,0.8996849219106151,0.20088300478590917,0.9983480677012712,,Equal,Y,,Pos,Q,?,Qing
111,Qing,0.45458576590972105,0.1373511351316923,0.8024688984545708,,Equal,Y,,Pos,,?,Qing
112,Qing,0.9929356183542051,0.9320128025122209,0.9995064198478134,,Equal,Y,,Neg,Pos,?,Qing
113,Qing,0.9756418071695734,0.547440299457351,0.9996094924042549,,Equal,Y,,Neg,Q,?,Qing
114,Qing,0.7880350280327707,0.4711449185235073,0.9400991679672396,,Equal,Y,,Neg,,?,Qing
115,Qing,0.9975318884691199,0.9650044695272194,0.9998801751650338,,Equal,Y,,Q,Pos,?,Qing
116,Qing,0.9915532787881474,0.7562432598962981,0.9998860971100302,,Equal,Y,,Q,Q,?,Qing
117,Qing,0.904891255300466,0.6121847605180045,0.9852230193617617,,Equal,Y,,Q,,?,Qing
118,Qing,0.9909378423062147,0.9169949059908491,0.9993493175026398,,Equal,Y,,,Pos,?,Qing
119,Qing,0.9714743549764946,0.49703785427194613,0.9995576241561007,,Equal,Y,,,Q,?,Qing
120,Qing,0.7666224813390015,0.431551279498675,0.9297007221178454,,Equal,Y,,,,?,Qing
121,Qing,0.22115531196745414,0.006481816338638837,0.8660146702045621,,Equal,N,Yes,Pos,Pos,?,Qing
122,Qing,0.08869093321255078,0.001166281598235447,0.9105104644684228,,Equal,N,Yes,Pos,Q,?,Qing
123,Qing,0.010813168376656622,6.453113033313159e-4,0.08060074305199823,,Equal,N,Yes,Pos,,?,Qing
124,Qing,0.3033116834627976,0.0053318509485255055,0.9261273221077598,,Equal,N,Yes,Neg,Pos,?,Qing
125,Qing,0.1815740778825852,0.001287031937137909,0.9608750872655782,,Equal,N,Yes,Neg,Q,?,Qing
126,Qing,0.022206710566715263,7.205944689318219e-4,0.1835444228107549,,Equal,N,Yes,Neg,,?,Qing
127,Qing,0.8075968858091571,0.08171995012520947,0.9909581106040428,,Equal,N,Yes,Q,Pos,?,Qing
128,Qing,0.561174596206191,0.016835998323168372,0.9928182231476977,,Equal,N,Yes,Q,Q,?,Qing
129,Qing,0.1183637829995415,0.007962284384553672,0.5778930753346119,,Equal,N,Yes,Q,,?,Qing
130,Qing,0.3153397137003112,0.006270122932992356,0.9187518365973042,,Equal,N,Yes,,Pos,?,Qing
131,Qing,0.1776880924149089,0.0013777052506331654,0.958169816318546,,Equal,N,Yes,,Q,?,Qing
132,Qing,0.02225057539044499,8.23791403938704e-4,0.1729398427078132,,Equal,N,Yes,,,?,Qing
133,Qing,0.6896714438625118,0.15504547976712632,0.9732123881811494,,Equal,N,,Pos,Pos,?,Qing
134,Qing,0.38066432608493894,0.0160155462966572,0.9783506365192882,,Equal,N,,Pos,Q,?,Qing
135,Qing,0.05547458271366057,0.008681965697200481,0.23186170326625574,,Equal,N,,Pos,,?,Qing
136,Qing,0.9006698911615163,0.4578449192882302,0.9923716764580227,,Equal,N,,Neg,Pos,?,Qing
137,Qing,0.7250531882666345,0.06477543652125275,0.9937921230653487,,Equal,N,,Neg,Q,?,Qing
138,Qing,0.19790422236937405,0.04370249201150069,0.5289644070675878,,Equal,N,,Neg,,?,Qing
139,Qing,0.9662015887748925,0.648167545262762,0.9981261833028147,,Equal,N,,Q,Pos,?,Qing
140,Qing,0.88114185301714,0.16048998645664042,0.9983562164900164,,Equal,N,,Q,Q,?,Qing
141,Qing,0.392131931051381,0.0851223136036681,0.8297719091328881,,Equal,N,,Q,,?,Qing
142,Qing,0.8856056657347395,0.41835376601332297,0.9904831622487024,,Equal,N,,,Pos,?,Qing
143,Qing,0.6826883089820648,0.05708296912259729,0.9934972973393417,,Equal,N,,,Q,?,Qing
144,Qing,0.17709785515044685,0.03814048281275534,0.4971305362019961,,Equal,N,,,,?,Qing
145,Qing,0.1661059677973958,0.0039462230237004925,0.8564866194998321,,Listener,/,Yes,Pos,Pos,?,Qing
146,Qing,0.09215027176667522,0.001063787515208973,0.9300548093033187,,Listener,/,Yes,Pos,Q,?,Qing
147,Qing,0.014595244686765766,8.380612493811755e-4,0.13069405162841044,,Listener,/,Yes,Pos,,?,Qing
148,Qing,0.3813021714272311,0.009122684341115744,0.9521446231791209,,Listener,/,Yes,Neg,Pos,?,Qing
149,Qing,0.253527847803789,0.002466552086092,0.9773143769446472,,Listener,/,Yes,Neg,Q,?,Qing
150,Qing,0.035055788506968215,0.0013495496457154844,0.30545399375856347,,Listener,/,Yes,Neg,,?,Qing
151,Qing,0.7923777160934494,0.06643938553154068,0.992122261756397,,Listener,/,Yes,Q,Pos,?,Qing
152,Qing,0.6245686448977148,0.017856194440354255,0.994687980755946,,Listener,/,Yes,Q,Q,?,Qing
153,Qing,0.16197614792456622,0.010391527939369255,0.6871589542044801,,Listener,/,Yes,Q,,?,Qing
154,Qing,0.30502694146495424,0.007490335968028452,0.9354600726530373,,Listener,/,Yes,,Pos,?,Qing
155,Qing,0.21364407481476252,0.0021237353599744976,0.9730783545926317,,Listener,/,Yes,,Q,?,Qing
156,Qing,0.032512605688849706,0.0014844133032805625,0.2788666572641417,,Listener,/,Yes,,,?,Qing
157,Qing,0.0395659144503378,3.865932227314436e-4,0.6557445562712435,,Listener,/,,Pos,Pos,?,Qing
158,Qing,0.08868227999552991,2.9302036156759337e-4,0.942153642607216,,Listener,/,,Pos,Q,?,Qing
159,Qing,0.010742491253154969,5.554552985783406e-4,0.1053085538451881,,Listener,/,,Pos,,?,Qing
160,Qing,0.6120780888605775,0.026858692719244827,0.9761063238759893,,Listener,/,,Neg,Pos,?,Qing
161,Qing,0.5905257706359122,0.013018739526004994,0.9923266923738243,,Listener,/,,Neg,Q,?,Qing
162,Qing,0.16929123732940587,0.020921094711213655,0.5644268923943869,,Listener,/,,Neg,,?,Qing
163,Qing,0.7495948300753769,0.017075190525874598,0.9929896613813988,,Listener,/,,Q,Pos,?,Qing
164,Qing,0.7501730889195706,0.017436149964449865,0.9971979313541862,,Listener,/,,Q,Q,?,Qing
165,Qing,0.26040465931532336,0.014251829398130836,0.8025035279823148,,Listener,/,,Q,,?,Qing
166,Qing,0.20921348176788113,0.003336117196771815,0.9047896583031956,,Listener,/,,,Pos,?,Qing
167,Qing,0.31850954167519835,0.0023817647942547494,0.9846155645960951,,Listener,/,,,Q,?,Qing
168,Qing,0.057900399069995404,0.004681535858724709,0.3424394378532465,,Listener,/,,,,?,Qing
169,Qing,0.43839975178890145,0.02089481711095736,0.9370970506019899,,Listener,Y,Yes,Pos,Pos,?,Qing
170,Qing,0.2761829639973419,0.005486707691122264,0.9708115625323629,,Listener,Y,Yes,Pos,Q,?,Qing
171,Qing,0.0448568934924292,0.005397727450868055,0.2189507963637643,,Listener,Y,Yes,Pos,,?,Qing
172,Qing,0.8667920597402015,0.28482744328072945,0.9901325372480471,,Listener,Y,Yes,Neg,Pos,?,Qing
173,Qing,0.6859327609111023,0.04936644387007775,0.9937302106247894,,Listener,Y,Yes,Neg,Q,?,Qing
174,Qing,0.200742030886933,0.03739631144348522,0.5429706694810795,,Listener,Y,Yes,Neg,,?,Qing
175,Qing,0.9384713834665235,0.32404532910550704,0.9973100913368407,,Listener,Y,Yes,Q,Pos,?,Qing
176,Qing,0.8510663474352562,0.09134248321527853,0.9978476885260735,,Listener,Y,Yes,Q,Q,?,Qing
177,Qing,0.3708331032535417,0.06127873422448886,0.8268731444798408,,Listener,Y,Yes,Q,,?,Qing
178,Qing,0.7722624774261311,0.11704443006791594,0.9815829697572743,,Listener,Y,Yes,,Pos,?,Qing
179,Qing,0.6015734447391088,0.028988513798150036,0.9917882601446295,,Listener,Y,Yes,,Q,?,Qing
180,Qing,0.164209394176067,0.027595602533487553,0.494736579806404,,Listener,Y,Yes,,,?,Qing
181,Qing,0.03552715065328985,4.5133921550984205e-4,0.6536762555068094,,Listener,Y,,Pos,Pos,?,Qing
182,Qing,0.112668530918533,2.69557677871663e-4,0.9588542154777119,,Listener,Y,,Pos,Q,?,Qing
183,Qing,0.011853672033908618,5.816235448943998e-4,0.11351706132975868,,Listener,Y,,Pos,,?,Qing
184,Qing,0.675904540779664,0.03186243237771986,0.9808295712854049,,Listener,Y,,Neg,Pos,?,Qing
185,Qing,0.7119297770204811,0.01682091120867161,0.9961974149124021,,Listener,Y,,Neg,Q,?,Qing
186,Qing,0.24522785473715536,0.03292693759055682,0.6479952824492664,,Listener,Y,,Neg,,?,Qing
187,Qing,0.7752796942002214,0.019860298053078655,0.9944797801629877,,Listener,Y,,Q,Pos,?,Qing
188,Qing,0.8247492162904815,0.019940363111325497,0.9981786999794614,,Listener,Y,,Q,Q,?,Qing
189,Qing,0.33691010269793487,0.017672768752676357,0.8658036943241589,,Listener,Y,,Q,,?,Qing
190,Qing,0.20334887487143324,0.004275617791766189,0.9064661193783675,,Listener,Y,,,Pos,?,Qing
191,Qing,0.4131515121129967,0.00220137943949381,0.9914040071511819,,Listener,Y,,,Q,?,Qing
192,Qing,0.0699372268880677,0.005665150698568338,0.3692016805095994,,Listener,Y,,,,?,Qing
193,Qing,0.15216579493682944,0.007198260350763747,0.7993786518113383,,Listener,N,Yes,Pos,Pos,?,Qing
194,Qing,0.05553799147124358,0.00088438266420070525,0.8518408325685843,,Listener,N,Yes,Pos,Q,?,Qing
195,Qing,0.006521714629842022,4.937485424492949e-4,0.049608096412193006,,Listener,N,Yes,Pos,,?,Qing
196,Qing,0.4454062439644031,0.031011182822522007,0.9472127230394553,,Listener,N,Yes,Neg,Pos,?,Qing
197,Qing,0.20494484134538388,0.0038805495327970006,0.9553431663986454,,Listener,N,Yes,Neg,Q,?,Qing
198,Qing,0.02398977077540175,0.0021377455355372607,0.16305179951480833,,Listener,N,Yes,Neg,,?,Qing
199,Qing,0.7218434522507111,0.08108591678998575,0.985107893995296,,Listener,N,Yes,Q,Pos,?,Qing
200,Qing,0.426424285264417,0.012328134371830266,0.9865617155931315,,Listener,N,Yes,Q,Q,?,Qing
201,Qing,0.0685849250181933,0.005869737463038782,0.42916114680618744,,Listener,N,Yes,Q,,?,Qing
202,Qing,0.3794398573886505,0.024302265481368712,0.9259472954292735,,Listener,N,Yes,,Pos,?,Qing
203,Qing,0.16938153685406704,0.00317130345982195,0.9501878371745238,,Listener,N,Yes,,Q,?,Qing
204,Qing,0.021953576756203238,0.0019812977173972327,0.13972253566591533,,Listener,N,Yes,,,?,Qing
205,Qing,0.06062539431557952,8.890090995045227e-4,0.6764948016209298,,Listener,N,,Pos,Pos,?,Qing
206,Qing,0.06721380622419026,4.4641277138732574e-4,0.8992091031942602,,Listener,N,,Pos,Q,?,Qing
207,Qing,0.008821118638650045,6.93776418959814e-4,0.0704439395290805,,Listener,N,,Pos,,?,Qing
208,Qing,0.567437931453989,0.04733720875964925,0.9639168337641911,,Listener,N,,Neg,Pos,?,Qing
209,Qing,0.3909627352643503,0.009831947992789141,0.9823580981763407,,Listener,N,,Neg,Q,?,Qing
210,Qing,0.07275025004197955,0.009167117522054432,0.32161205256638953,,Listener,N,,Neg,,?,Qing
211,Qing,0.7172536721933276,0.03366270310182383,0.9877914175731408,,Listener,N,,Q,Pos,?,Qing
212,Qing,0.5970801237154802,0.013268359924832265,0.9933084610676154,,Listener,N,,Q,Q,?,Qing
213,Qing,0.13116713567580934,0.010934833769652022,0.5985067555872995,,Listener,N,,Q,,?,Qing
214,Qing,0.27170167103956283,0.006970539928265109,0.90286890784661,,Listener,N,,,Pos,?,Qing
215,Qing,0.25731374830192527,0.0031101803048134624,0.9725339416744818,,Listener,N,,,Q,?,Qing
216,Qing,0.04438466050141114,0.004660284995496693,0.2308384485523252,,Listener,N,,,,?,Qing
1,Gong,2.403203553822997e-6,2.6266026950346003e-9,7.520026284918866e-4,,Speaker,/,Yes,Pos,Pos,?,Qing
2,Gong,1.9090554648403687e-7,8.355604290544456e-11,2.832609901951223e-4,,Speaker,/,Yes,Pos,Q,?,Qing
3,Gong,1.325531987143671e-6,3.880705817361699e-9,1.6593100673035024e-4,,Speaker,/,Yes,Pos,,?,Qing
4,Gong,3.02793423263924e-8,2.1273886485955952e-11,1.1119422390605084e-5,,Speaker,/,Yes,Neg,Pos,?,Qing
5,Gong,2.8963319651544103e-9,8.041228041753394e-13,5.273814156622713e-6,,Speaker,/,Yes,Neg,Q,?,Qing
6,Gong,1.7124938295642235e-8,3.269763095375765e-11,2.9110267814780254e-6,,Speaker,/,Yes,Neg,,?,Qing
7,Gong,3.975918960867458e-8,1.7279282012520238e-11,3.0465030783081678e-5,,Speaker,/,Yes,Q,Pos,?,Qing
8,Gong,4.4079058373188094e-9,7.473134019096888e-13,1.3643717970551784e-5,,Speaker,/,Yes,Q,Q,?,Qing
9,Gong,5.52951042157802e-8,5.0746624167370473e-11,1.9094859100687386e-5,,Speaker,/,Yes,Q,,?,Qing
10,Gong,3.439887751520135e-7,2.998707213492025e-10,1.1059623900831123e-4,,Speaker,/,Yes,,Pos,?,Qing
11,Gong,3.0906583976791985e-8,9.021877083211652e-12,4.973295924270129e-5,,Speaker,/,Yes,,Q,?,Qing
12,Gong,2.0451538683044473e-7,4.0485401239888486e-10,2.9836203499366847e-5,,Speaker,/,Yes,,,?,Qing
13,Gong,7.034671348813116e-4,3.1856842243722564e-6,0.09563471755200521,,Speaker,/,,Pos,Pos,?,Qing
14,Gong,8.323710494330662e-5,6.240017221417591e-8,0.05491778249951026,,Speaker,/,,Pos,Q,?,Qing
15,Gong,0.0011373232945962337,1.7143034221554408e-5,0.0298609681909114,,Speaker,/,,Pos,,?,Qing
16,Gong,1.11445039043239e-5,3.4921371369960395e-8,0.0018665887746187148,,Speaker,/,,Neg,Pos,?,Qing
17,Gong,1.3637224811509433e-6,8.069138017954621e-10,0.0012472975874137963,,Speaker,/,,Neg,Q,?,Qing
18,Gong,2.5559930316832756e-5,2.4058882792991506e-7,9.943232790395429e-4,,Speaker,/,,Neg,,?,Qing
19,Gong,6.471479738330154e-6,7.623024397446382e-9,0.0021965518164219233,,Speaker,/,,Q,Pos,?,Qing
20,Gong,9.377208157522736e-7,2.6140108359190965e-10,0.001476944789160066,,Speaker,/,,Q,Q,?,Qing
21,Gong,1.683605528708566e-5,5.4670223183720315e-8,0.0021321509063434462,,Speaker,/,,Q,,?,Qing
22,Gong,1.0738872102167816e-4,4.6761344685455587e-7,0.0167923121246428,,Speaker,/,,,Pos,?,Qing
23,Gong,1.5578867877589438e-5,8.713571941845196e-9,0.010801770443213107,,Speaker,/,,,Q,?,Qing
24,Gong,2.7409482161845194e-4,3.236544658500455e-6,0.008086859294504017,,Speaker,/,,,,?,Qing
25,Gong,3.683028234178059e-4,9.522637057455506e-7,0.05814427099518007,,Speaker,Y,Yes,Pos,Pos,?,Qing
26,Gong,3.0251723519019757e-5,2.2521860186210892e-8,0.02506505293763324,,Speaker,Y,Yes,Pos,Q,?,Qing
27,Gong,1.9566335333804204e-4,1.4605830847191613e-6,0.00921888527873604,,Speaker,Y,Yes,Pos,,?,Qing
28,Gong,4.2238651564124616e-6,8.282250338879828e-9,9.351062102426948e-4,,Speaker,Y,Yes,Neg,Pos,?,Qing
29,Gong,4.4241381923259243e-7,2.177084526622686e-10,5.091243247860174e-4,,Speaker,Y,Yes,Neg,Q,?,Qing
30,Gong,2.7969130016296342e-6,1.167484355617189e-8,1.753580958661309e-4,,Speaker,Y,Yes,Neg,,?,Qing
31,Gong,7.194192664573861e-6,4.934789962597967e-9,0.0037539060650379017,,Speaker,Y,Yes,Q,Pos,?,Qing
32,Gong,6.506781993320155e-7,2.1527676937864319e-10,0.0016732876321177165,,Speaker,Y,Yes,Q,Q,?,Qing
33,Gong,9.538922753902662e-6,1.738223856538511e-8,0.001827659810056227,,Speaker,Y,Yes,Q,,?,Qing
34,Gong,5.121376599763312e-5,9.348477266212526e-8,0.008488455082673518,,Speaker,Y,Yes,,Pos,?,Qing
35,Gong,5.344059395054342e-6,2.6526071427190805e-9,0.005139475963100748,,Speaker,Y,Yes,,Q,?,Qing
36,Gong,3.323415956626446e-5,1.8033657983939903e-7,0.0017295148932166395,,Speaker,Y,Yes,,,?,Qing
37,Gong,0.11663048889465395,0.0014426451769175939,0.8940904420825871,,Speaker,Y,,Pos,Pos,?,Qing
38,Gong,0.013377019599690291,1.799232825462211e-5,0.8529925465416502,,Speaker,Y,,Pos,Q,?,Qing
39,Gong,0.1337680935904773,0.008838088334170805,0.6166511259631563,,Speaker,Y,,Pos,,?,Qing
40,Gong,0.0019425672045608423,1.464048493724337e-5,0.13039102435131106,,Speaker,Y,,Neg,Pos,?,Qing
41,Gong,2.384344583052278e-4,2.7332834161739796e-7,0.1144077325257142,,Speaker,Y,,Neg,Q,?,Qing
42,Gong,0.004186235870763621,1.272935684454573e-4,0.049982701442234205,,Speaker,Y,,Neg,,?,Qing
43,Gong,0.001099653081268872,2.5890867491669252e-6,0.2263979324997183,,Speaker,Y,,Q,Pos,?,Qing
44,Gong,1.579775481441182e-4,7.861308148278397e-8,0.15029357146231834,,Speaker,Y,,Q,Q,?,Qing
45,Gong,0.0027964328436119812,1.6877862267869442e-5,0.1682905329044132,,Speaker,Y,,Q,,?,Qing
46,Gong,0.020285814803713553,2.1244320486492639e-4,0.5476347682617345,,Speaker,Y,,,Pos,?,Qing
47,Gong,0.002616815077657876,3.3339178937234656e-6,0.5577743010044921,,Speaker,Y,,,Q,?,Qing
48,Gong,0.04284459596788779,0.0020009205522409606,0.29786740781265064,,Speaker,Y,,,,?,Qing
49,Gong,4.2394773657971224e-7,9.71141129703331e-11,3.444244790563181e-4,,Speaker,N,Yes,Pos,Pos,?,Qing
50,Gong,2.5504313324439637e-8,3.3091217604640914e-12,7.693019006707803e-5,,Speaker,N,Yes,Pos,Q,?,Qing
51,Gong,7.764999894512757e-8,4.991948332388847e-11,2.6373216422103017e-5,,Speaker,N,Yes,Pos,,?,Qing
52,Gong,5.294560041328662e-9,8.743006804184313e-13,5.473071515578702e-6,,Speaker,N,Yes,Neg,Pos,?,Qing
53,Gong,4.448453513772513e-10,3.6931652596316353e-14,1.8628168318342327e-6,,Speaker,N,Yes,Neg,Q,?,Qing
54,Gong,1.3866784215341016e-9,5.841324969820889e-13,6.786561188793128e-7,,Speaker,N,Yes,Neg,,?,Qing
55,Gong,1.572117913966952e-8,2.0254386153076823e-12,3.117201367403274e-5,,Speaker,N,Yes,Q,Pos,?,Qing
56,Gong,1.1452567862887882e-9,7.007220880306238e-14,8.150687618651739e-6,,Speaker,N,Yes,Q,Q,?,Qing
57,Gong,7.060640571071538e-9,1.5248338658412691e-12,7.097789666200387e-6,,Speaker,N,Yes,Q,,?,Qing
58,Gong,6.593603580487441e-8,1.0853823593742017e-11,5.886427189802164e-5,,Speaker,N,Yes,,Pos,?,Qing
59,Gong,5.032190830316415e-9,4.623632161846932e-13,1.8754086664435157e-5,,Speaker,N,Yes,,Q,?,Qing
