rowid,group,estimate,conf.low,conf.high,ImpositionH,Power,Intimate,Kin,StanceH,StanceS,Speaker,PronTypeSimple
19,Qing,0.9971951988542782,0.9882659175340154,0.9994246198737666,,Speaker,/,,Q,Pos,?,Qing
20,Qing,0.9909909322256756,0.9423421940609645,0.9989350350321637,,Speaker,/,,Q,Q,?,Qing
21,Qing,0.9173669712486539,0.809532929777175,0.9660331455920451,,Speaker,/,,Q,,?,Qing
22,Qing,0.9859115627943926,0.947325625724141,0.9967085581352086,,Speaker,/,,,Pos,?,Qing
23,Qing,0.9634665630001185,0.7900915772958286,0.995544794548943,,Speaker,/,,,Q,?,Qing
24,Qing,0.7688319269046037,0.6014656399027145,0.8734500710888663,,Speaker,/,,,,?,Qing
25,Qing,0.5028350033492301,0.11444391660719797,0.8653523204854872,,Speaker,Y,Yes,Pos,Pos,?,Qing
26,Qing,0.3603834491320451,0.04380800025609499,0.86946604987644,,Speaker,Y,Yes,Pos,Q,?,Qing
27,Qing,0.060985056497386995,0.013943361096655752,0.18243768258163234,,Speaker,Y,Yes,Pos,,?,Qing
28,Qing,0.48927979789027665,0.09071688494211327,0.897511666888809,,Speaker,Y,Yes,Neg,Pos,?,Qing
29,Qing,0.47580612791523536,0.05002804733974762,0.9269865018304259,,Speaker,Y,Yes,Neg,Q,?,Qing
30,Qing,0.0565345137120516,0.011026379374300028,0.21595904301521518,,Speaker,Y,Yes,Neg,,?,Qing
31,Qing,0.949634415588207,0.6847141780050492,0.9922061097604857,,Speaker,Y,Yes,Q,Pos,?,Qing
